source_path,new_path,status,notes
/tulip-inn-gurugram-near-medanta/banquets-conferences.html,/hotels-in-gurugram/tulip-inn-gurugram-near-medanta/meetings,308->200,redirected to /hotels-in-gurugram/tulip-inn-gurugram-near-medanta/meetings
/vandhara-sarovar-premiere-patkote/banquets-conferences.html,/hotels-in-patkote/vandhara-sarovar-premiere-patkote/meetings,308->200,redirected to /hotels-in-patkote/vandhara-sarovar-premiere-patkote/meetings
/abn-sarovar-portico-jim-corbett/location.html,/hotels-in-jim-corbett/abn-sarovar-portico-jim-corbett/location,308->200,redirected to /hotels-in-jim-corbett/abn-sarovar-portico-jim-corbett/location
/aditya-hometel-hyderabad/location.html,/hotels-in-hyderabad/aditya-hometel-hyderabad/location,308->200,redirected to /hotels-in-hyderabad/aditya-hometel-hyderabad/location
/aditya-park-hyderabad/location.html,/hotels-in-hyderabad/aditya-park-hyderabad/location,308->200,redirected to /hotels-in-hyderabad/aditya-park-hyderabad/location
/ambar-sarovar-portico-gandhidham-hotel/location.html,/hotels-in-gandhidham/ambar-sarovar-portico-gandhidham-hotel/location,308->200,redirected to /hotels-in-gandhidham/ambar-sarovar-portico-gandhidham-hotel/location
/ambrosia-sarovar-portico-haridwar/location.html,/hotels-in-haridwar/ambrosia-sarovar-portico-haridwar/location,308->200,redirected to /hotels-in-haridwar/ambrosia-sarovar-portico-haridwar/location
/bamus-sarovar-portico-kampala/location.html,/hotels-in-kampala/bamus-sarovar-portico-kampala/location,308->200,redirected to /hotels-in-kampala/bamus-sarovar-portico-kampala/location
/balaji-sarovar-premiere-solapur/location.html,/hotels-in-solapur/balaji-sarovar-premiere-solapur/location,308->200,redirected to /hotels-in-solapur/balaji-sarovar-premiere-solapur/location
/bellevue-sarovar-premiere-junagadh/location.html,/hotels-in-junagadh/bellevue-sarovar-premiere-junagadh/location,308->200,redirected to /hotels-in-junagadh/bellevue-sarovar-premiere-junagadh/location
/classic-sarovar-portico-thiruvananthapuram/location.html,/hotels-in-thiruvananthapuram/classic-sarovar-portico-thiruvananthapuram/location,308->200,redirected to /hotels-in-thiruvananthapuram/classic-sarovar-portico-thiruvananthapuram/location
/delite-sarovar-portico-faridabad/location.html,/hotels-in-faridabad/delite-sarovar-portico-faridabad/location,308->200,redirected to /hotels-in-faridabad/delite-sarovar-portico-faridabad/location
/deventure-sarovar-portico--kapashera-new-delhi/location.html,/hotels-in-delhi/deventure-sarovar-portico--kapashera-new-delhi/location,308->200,redirected to /hotels-in-delhi/deventure-sarovar-portico--kapashera-new-delhi/location
/geeta-sarovar-portico-hotels-panipat/location.html,/hotels-in-panipat/geeta-sarovar-portico-hotels-panipat/location,308->200,redirected to /hotels-in-panipat/geeta-sarovar-portico-hotels-panipat/location
/golden-tulip-agra/location.html,/hotels-in-agra/golden-tulip-agra/location,308->200,redirected to /hotels-in-agra/golden-tulip-agra/location
/golden-tulip-jalandhar/location.html,/hotels-in-jalandhar/golden-tulip-jalandhar/location,308->200,redirected to /hotels-in-jalandhar/golden-tulip-jalandhar/location
/golden-tulip-lucknow/location.html,/hotels-in-lucknow/golden-tulip-lucknow/location,308->200,redirected to /hotels-in-lucknow/golden-tulip-lucknow/location
/golden-tulip-sector-80-gurugram/location.html,/hotels-in-gurugram/golden-tulip-sector-80-gurugram/location,308->200,redirected to /hotels-in-gurugram/golden-tulip-sector-80-gurugram/location
/golden-tulip-srinagar/location.html,/hotels-in-srinagar/golden-tulip-srinagar/location,308->200,redirected to /hotels-in-srinagar/golden-tulip-srinagar/location
/golden-tulip-tirupati/location.html,/hotels-in-tirupati/golden-tulip-tirupati/location,308->200,redirected to /hotels-in-tirupati/golden-tulip-tirupati/location
/golden-tulip-udaipur/location.html,/hotels-in-udaipur/golden-tulip-udaipur/location,308->200,redirected to /hotels-in-udaipur/golden-tulip-udaipur/location
/grand-continent-hosur/location.html,/hotels-in-hosur/grand-continent-hosur/location,308->200,redirected to /hotels-in-hosur/grand-continent-hosur/location
/grand-continent-mahabalipuram/location.html,/hotels-in-mahabalipuram/grand-continent-mahabalipuram/location,308->200,redirected to /hotels-in-mahabalipuram/grand-continent-mahabalipuram/location
/grand-continent-mysore/location.html,/hotels-in-mysore/grand-continent-mysore/location,308->200,redirected to /hotels-in-mysore/grand-continent-mysore/location
/grand-continent-secunderabad/location.html,/hotels-in-secunderabad/grand-continent-secunderabad/location,308->200,redirected to /hotels-in-secunderabad/grand-continent-secunderabad/location
/grand-portico-hotel-in-latur/location.html,/hotels-in-latur/grand-portico-hotel-in-latur/location,308->200,redirected to /hotels-in-latur/grand-portico-hotel-in-latur/location
/highland-sarovar-portico-sindhudurg/location.html,/hotels-in-sindhudurg/highland-sarovar-portico-sindhudurg/location,308->200,redirected to /hotels-in-sindhudurg/highland-sarovar-portico-sindhudurg/location
/hometel-alambagh-lucknow/location.html,/hotels-in-lucknow/hometel-alambagh-lucknow/location,308->200,redirected to /hotels-in-lucknow/hometel-alambagh-lucknow/location
/hometel-chandigarh/location.html,/hotels-in-chandigarh/hometel-chandigarh/location,308->200,redirected to /hotels-in-chandigarh/hometel-chandigarh/location
/hometel-roorkee/location.html,/hotels-in-roorkee/hometel-roorkee/location,308->200,redirected to /hotels-in-roorkee/hometel-roorkee/location
/hrj-sarovar-portico-indore/location.html,/hotels-in-indore/hrj-sarovar-portico-indore/location,308->200,redirected to /hotels-in-indore/hrj-sarovar-portico-indore/location
/iris-sarovar-portico-gurugram/location.html,/hotels-in-gurugram/iris-sarovar-portico-gurugram/location,308->200,redirected to /hotels-in-gurugram/iris-sarovar-portico-gurugram/location
/ishaan-sarovar-portico-deoghar/location.html,/hotels-in-deoghar/ishaan-sarovar-portico-deoghar/location,308->200,redirected to /hotels-in-deoghar/ishaan-sarovar-portico-deoghar/location
/la-place-sarovar-portico-lucknow/location.html,/hotels-in-lucknow/la-place-sarovar-portico-lucknow/location,308->200,redirected to /hotels-in-lucknow/la-place-sarovar-portico-lucknow/location
/lagoon-sarovar-premiere-pondicherry/location.html,/hotels-in-pondicherry/lagoon-sarovar-premiere-pondicherry/location,308->200,redirected to /hotels-in-pondicherry/lagoon-sarovar-premiere-pondicherry/location
/le-dupleix-pondicherry/location.html,/hotels-in-pondicherry/le-dupleix-pondicherry/location,308->200,redirected to /hotels-in-pondicherry/le-dupleix-pondicherry/location
/le-lac-sarovar-ranchi/location.html,/hotels-in-ranchi/le-lac-sarovar-ranchi/location,308->200,redirected to /hotels-in-ranchi/le-lac-sarovar-ranchi/location
/majestic-court-sarovar-portico-navi-mumbai/location.html,/hotels-in-navi-mumbai/majestic-court-sarovar-portico-navi-mumbai/location,308->200,redirected to /hotels-in-navi-mumbai/majestic-court-sarovar-portico-navi-mumbai/location
/marasa-sarovar-portico-rajkot/location.html,/hotels-in-rajkot/marasa-sarovar-portico-rajkot/location,308->200,redirected to /hotels-in-rajkot/marasa-sarovar-portico-rajkot/location
/marasa-sarovar-premiere-bodhgaya/location.html,/hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/location,308->200,redirected to /hotels-in-bodhgaya/marasa-sarovar-premiere-bodhgaya/location
/marasa-sarovar-premiere-tirupati-hotels/location.html,/hotels-in-tirupati/marasa-sarovar-premiere-tirupati-hotels/location,308->200,redirected to /hotels-in-tirupati/marasa-sarovar-premiere-tirupati-hotels/location
/marigold-sarovar-portico-mashobra-shimla/location.html,/hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/location,308->200,redirected to /hotels-in-mashobra-shimla/marigold-sarovar-portico-mashobra-shimla/location
/marine-plaza-mumbai/location.html,/hotels-in-mumbai/marine-plaza-mumbai/location,308->200,redirected to /hotels-in-mumbai/marine-plaza-mumbai/location
/mj-sarovar-portico-haridwar/location.html,/hotels-in-haridwar/mj-sarovar-portico-haridwar/location,308->200,redirected to /hotels-in-haridwar/mj-sarovar-portico-haridwar/location
/mountnoor-sarovar-premiere-pahalgam/location.html,/hotels-in-pahalgam/mountnoor-sarovar-premiere-pahalgam/location,308->200,redirected to /hotels-in-pahalgam/mountnoor-sarovar-premiere-pahalgam/location
/mukundra-sarovar-premiere-kota/location.html,/hotels-in-kota/mukundra-sarovar-premiere-kota/location,308->200,redirected to /hotels-in-kota/mukundra-sarovar-premiere-kota/location
/nataraj-sarovar-portico-jhansi/location.html,/hotels-in-jhansi/nataraj-sarovar-portico-jhansi/location,308->200,redirected to /hotels-in-jhansi/nataraj-sarovar-portico-jhansi/location
/naturevilas-portico-manali/location.html,/hotels-in-manali/naturevilas-portico-manali/location,308->200,redirected to /hotels-in-manali/naturevilas-portico-manali/location
/nirvana-sarovar-portico-gorakhpur/location.html,/hotels-in-gorakhpur/nirvana-sarovar-portico-gorakhpur/location,308->200,redirected to /hotels-in-gorakhpur/nirvana-sarovar-portico-gorakhpur/location
/nirwana-hometel-jaipur-sarovar/location.html,/hotels-in-jaipur/nirwana-hometel-jaipur-sarovar/location,308->200,redirected to /hotels-in-jaipur/nirwana-hometel-jaipur-sarovar/location
/paradigm-sarovar-kakinada/location.html,/hotels-in-kakinada/paradigm-sarovar-kakinada/location,308->200,redirected to /hotels-in-kakinada/paradigm-sarovar-kakinada/location
/park-inn-by-radisson-ayodhya/location.html,/hotels-in-ayodhya/park-inn-by-radisson-ayodhya/location,308->200,redirected to /hotels-in-ayodhya/park-inn-by-radisson-ayodhya/location
/park-plaza-faridabad/location.html,/hotels-in-faridabad/park-plaza-faridabad/location,308->200,redirected to /hotels-in-faridabad/park-plaza-faridabad/location
/park-plaza-jalandhar/location.html,/hotels-in-jalandhar/park-plaza-jalandhar/location,308->200,redirected to /hotels-in-jalandhar/park-plaza-jalandhar/location
/park-plaza-jodhpur/location.html,/hotels-in-jodhpur/park-plaza-jodhpur/location,308->200,redirected to /hotels-in-jodhpur/park-plaza-jodhpur/location
/park-plaza-ludhiana/location.html,/hotels-in-ludhiana/park-plaza-ludhiana/location,308->200,redirected to /hotels-in-ludhiana/park-plaza-ludhiana/location
/prachi-sarovar-premiere-bhubaneswar/location.html,/hotels-in-bhubaneswar/prachi-sarovar-premiere-bhubaneswar/location,308->200,redirected to /hotels-in-bhubaneswar/prachi-sarovar-premiere-bhubaneswar/location
/presidium-sarovar-premiere-dalhousie/location.html,/hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/location,308->200,redirected to /hotels-in-dalhousie/presidium-sarovar-premiere-dalhousie/location
/pushkara-portico-hotel-in-dibrugarh/location.html,/hotels-in-dibrugarh/pushkara-portico-hotel-in-dibrugarh/location,308->200,redirected to /hotels-in-dibrugarh/pushkara-portico-hotel-in-dibrugarh/location
/radha-regent-chennai/location.html,/hotels-in-chennai/radha-regent-chennai/location,308->200,redirected to /hotels-in-chennai/radha-regent-chennai/location
/radisson-hyderabad--hitec/location.html,/hotels-in-hyderabad/radisson-hyderabad--hitec/location,308->200,redirected to /hotels-in-hyderabad/radisson-hyderabad--hitec/location
/radisson-mumbai-goregaon/location.html,/hotels-in-mumbai/radisson-mumbai-goregaon/location,308->200,redirected to /hotels-in-mumbai/radisson-mumbai-goregaon/location
/residency-sarovar-portico-mumbai/location.html,/hotels-in-mumbai/residency-sarovar-portico-mumbai/location,308->200,redirected to /hotels-in-mumbai/residency-sarovar-portico-mumbai/location
/rivera-sarovar-portico-ahmedabad/location.html,/hotels-in-ahmedabad/rivera-sarovar-portico-ahmedabad/location,308->200,redirected to /hotels-in-ahmedabad/rivera-sarovar-portico-ahmedabad/location
/riviera-sarovar-portico-pathankot/location.html,/hotels-in-pathankot/riviera-sarovar-portico-pathankot/location,308->200,redirected to /hotels-in-pathankot/riviera-sarovar-portico-pathankot/location
/rosefinch-sarovar-portico-bhimtal/location.html,/hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal/location,308->200,redirected to /hotels-in-bhimtal/rosefinch-sarovar-portico-bhimtal/location
/royal-kingdom-sarovar-portico-pilibhit/location.html,/hotels-in-pilibhit/royal-kingdom-sarovar-portico-pilibhit/location,308->200,redirected to /hotels-in-pilibhit/royal-kingdom-sarovar-portico-pilibhit/location
/royal-sarovar-portico-siliguri/location.html,/hotels-in-siliguri/royal-sarovar-portico-siliguri/location,308->200,redirected to /hotels-in-siliguri/royal-sarovar-portico-siliguri/location
/royal-tulip-kathmandu-shivapuri-national-park/location.html,/hotels-in-kathmandu/royal-tulip-kathmandu-shivapuri-national-park/location,308->200,redirected to /hotels-in-kathmandu/royal-tulip-kathmandu-shivapuri-national-park/location
/royal-tulip-kathmandu/location.html,/hotels-in-kathmandu/royal-tulip-kathmandu/location,308->200,redirected to /hotels-in-kathmandu/royal-tulip-kathmandu/location
/royale-sarovar-portico-agra/location.html,/hotels-in-agra/royale-sarovar-portico-agra/location,308->200,redirected to /hotels-in-agra/royale-sarovar-portico-agra/location
/rs-sarovar-portico-palampur/location.html,/hotels-in-palampur/rs-sarovar-portico-palampur/location,308->200,redirected to /hotels-in-palampur/rs-sarovar-portico-palampur/location
/sairafort-sarovar-portico-jaisalmer/location.html,/hotels-in-jaisalmer/sairafort-sarovar-portico-jaisalmer/location,308->200,redirected to /hotels-in-jaisalmer/sairafort-sarovar-portico-jaisalmer/location
/sarovar-ahmedabad/location.html,/hotels-in-ahmedabad/sarovar-ahmedabad/location,308->200,redirected to /hotels-in-ahmedabad/sarovar-ahmedabad/location
/sarovar-portico-hanumangarh/location.html,/hotels-in-hanumangarh/sarovar-portico-hanumangarh/location,308->200,redirected to /hotels-in-hanumangarh/sarovar-portico-hanumangarh/location
/sarovar-portico-jaipur/location.html,/hotels-in-jaipur/sarovar-portico-jaipur/location,308->200,redirected to /hotels-in-jaipur/sarovar-portico-jaipur/location
/sarovar-portico-jalandhar/location.html,/hotels-in-jalandhar/sarovar-portico-jalandhar/location,308->200,redirected to /hotels-in-jalandhar/sarovar-portico-jalandhar/location
/sarovar-portico-kolkata-rajarhat/location.html,/hotels-in-kolkata/sarovar-portico-kolkata-rajarhat/location,308->200,redirected to /hotels-in-kolkata/sarovar-portico-kolkata-rajarhat/location
/sarovar-portico-morbi/location.html,/hotels-in-morbi/sarovar-portico-morbi/location,308->200,redirected to /hotels-in-morbi/sarovar-portico-morbi/location
/sarovar-portico-naraina-new-delhi/location.html,/hotels-in-delhi/sarovar-portico-naraina-new-delhi/location,308->200,redirected to /hotels-in-delhi/sarovar-portico-naraina-new-delhi/location
/sarovar-portico-saharanpur/location.html,/hotels-in-saharanpur/sarovar-portico-saharanpur/location,308->200,redirected to /hotels-in-saharanpur/sarovar-portico-saharanpur/location
/sarovar-portico-somnath/location.html,/hotels-in-somnath/sarovar-portico-somnath/location,308->200,redirected to /hotels-in-somnath/sarovar-portico-somnath/location
/sarovar-portico-sonipat/location.html,/hotels-in-sonipat/sarovar-portico-sonipat/location,308->200,redirected to /hotels-in-sonipat/sarovar-portico-sonipat/location
/sarovar-portico-srinagar/location.html,/hotels-in-srinagar/sarovar-portico-srinagar/location,308->200,redirected to /hotels-in-srinagar/sarovar-portico-srinagar/location
/sarovar-portico-sriperumbudur/location.html,/hotels-in-sriperumbudur/sarovar-portico-sriperumbudur/location,308->200,redirected to /hotels-in-sriperumbudur/sarovar-portico-sriperumbudur/location
/sarovar-premiere-srinagar/location.html,/hotels-in-srinagar/sarovar-premiere-srinagar/location,308->200,redirected to /hotels-in-srinagar/sarovar-premiere-srinagar/location
/serene-premiere-hargeisa/location.html,/hotels-in-hargeisa/serene-premiere-hargeisa/location,308->200,redirected to /hotels-in-hargeisa/serene-premiere-hargeisa/location
/shyama-sarovar-portico-orai/location.html,/hotels-in-orai/shyama-sarovar-portico-orai/location,308->200,redirected to /hotels-in-orai/shyama-sarovar-portico-orai/location
/singhania-sarovar-portico-raipur/location.html,/hotels-in-raipur/singhania-sarovar-portico-raipur/location,308->200,redirected to /hotels-in-raipur/singhania-sarovar-portico-raipur/location
/taurus-hotel-mahipalpur-new-delhi/location.html,/hotels-in-delhi/taurus-hotel-mahipalpur-new-delhi/location,308->200,redirected to /hotels-in-delhi/taurus-hotel-mahipalpur-new-delhi/location
/the-ashtan-sarovar-portico-new-delhi/location.html,/hotels-in-delhi/the-ashtan-sarovar-portico-new-delhi/location,308->200,redirected to /hotels-in-delhi/the-ashtan-sarovar-portico-new-delhi/location
/the-gokulam-park-kochi/location.html,/hotels-in-kochi/the-gokulam-park-kochi/location,308->200,redirected to /hotels-in-kochi/the-gokulam-park-kochi/location
/the-muse-sarovar-portico-nehru-place-new-delhi/location.html,/hotels-in-delhi/the-muse-sarovar-portico-nehru-place-new-delhi/location,308->200,redirected to /hotels-in-delhi/the-muse-sarovar-portico-nehru-place-new-delhi/location
/the-promenade-pondicherry/location.html,/hotels-in-pondicherry/the-promenade-pondicherry/location,308->200,redirected to /hotels-in-pondicherry/the-promenade-pondicherry/location
/tulip-inn-gurugram-near-medanta/location.html,/hotels-in-gurugram/tulip-inn-gurugram-near-medanta/location,308->200,redirected to /hotels-in-gurugram/tulip-inn-gurugram-near-medanta/location
/vaishnodevi-portico-katra/location.html,/hotels-in-katra/vaishnodevi-portico-katra/location,308->200,redirected to /hotels-in-katra/vaishnodevi-portico-katra/location
/vandhara-sarovar-premiere-patkote/location.html,/hotels-in-patkote/vandhara-sarovar-premiere-patkote/location,308->200,redirected to /hotels-in-patkote/vandhara-sarovar-premiere-patkote/location
/venizia-sarovar-portico-in-new-delhi/location.html,/hotels-in-delhi/venizia-sarovar-portico-in-new-delhi/location,308->200,redirected to /hotels-in-delhi/venizia-sarovar-portico-in-new-delhi/location
/viraj-sarovar-portico-jammu/location.html,/hotels-in-jammu/viraj-sarovar-portico-jammu/location,308->200,redirected to /hotels-in-jammu/viraj-sarovar-portico-jammu/location
/abn-sarovar-portico-jim-corbett/facilities.html,/hotels-in-jim-corbett/abn-sarovar-portico-jim-corbett/amenities,308->200,redirected to /hotels-in-jim-corbett/abn-sarovar-portico-jim-corbett/amenities
